Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
ABR^B,Arbor Realty Trust,24.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abr^b,
ABR^C,Arbor Realty Trust,24.99,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abr^c,
ABRN,Arbor Realty Trust,24.79,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/abrn,
ARC,ARC Document Solutions Inc.,6.06,$284.74M,2004,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/arc,
ARCX,Arc Logistic Partners LP,17.23,$331.66M,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/arcx,
MT,ArcelorMittal,6.39,$10.57B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mt,
MTCN,ArcelorMittal,10.27,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mtcn,
ARH^C,Arch Capital Group Ltd.,26.62,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arh^c,
ACI,Arch Coal Inc.,4.05,$86.13M,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/aci,
ADM,Archer-Daniels-Midland Company,45.96,$27.99B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/adm,
ARCO,Arcos Dorados Holdings Inc.,2.8,$589.5M,2011,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arco,
ASC,Ardmore Shipping Corporation,12.46,$324.54M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/asc,
AFC,Ares Capital Corporation,25.8,$206.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afc,
ARU,Ares Capital Corporation,25.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aru,
ARY.CL,Ares Capital Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ary.cl,
ACRE,Ares Commercial Real Estate Corporation,12.62,$361.05M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/acre,
ARDC,Ares Dynamic Credit Allocation Fund Inc.,14.34,$246.16M,2012,n/a,n/a,http://www.nasdaq.com/symbol/ardc,
ARES,Ares Management L.P.,16.98,$3.59B,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/ares,
AGX,Argan Inc.,35.76,$529.01M,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/agx,
ANET,Arista Networks Inc.,67.6,$4.56B,2014,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/anet,
AI,Arlington Asset Investment Corp,15.33,$350.4M,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/ai,
AIC,Arlington Asset Investment Corp,21.9876,n/a,2015,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aic,
AIW,Arlington Asset Investment Corp,23,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aiw,
AHH,Armada Hoffler Properties Inc.,10.22,$264.44M,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/ahh,
ARR,ARMOUR Residential REIT Inc.,21.28,$116.47M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/arr,
ARR^A,ARMOUR Residential REIT Inc.,22.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arr^a,
ARR^B,ARMOUR Residential REIT Inc.,21.03,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arr^b,
AWI,Armstrong World Industries Inc,51.24,$2.83B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/awi,
ARW,Arrow Electronics Inc.,58.41,$5.52B,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/arw,
AJG,Arthur J. Gallagher & Co.,42.85,$7.48B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ajg,
APAM,Artisan Partners Asset Management Inc.,35.36,$2.6B,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/apam,
ASA,ASA Gold and Precious Metals Limited,8.83,$170.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asa,
ABG,Asbury Automotive Group Inc,86.95,$2.32B,2002,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/abg,
AHP,Ashford Hospitality Prime Inc.,15.38,$437.89M,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ahp,
AHT,Ashford Hospitality Trust Inc,7.11,$678.85M,2003,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aht,
AHT^A,Ashford Hospitality Trust Inc,25.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^a,
AHT^D,Ashford Hospitality Trust Inc,25.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^d,
AHT^E,Ashford Hospitality Trust Inc,25.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^e,
ASH,Ashland Inc.,106.43,$7.2B,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/ash,
APB,Asia Pacific Fund Inc. (The),11.01,$113.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apb,
GRR,Asia Tigers Fund Inc. (The),10.106,$35.67M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grr,
ASPN,Aspen Aerogels Inc.,8.61,$198.43M,2014,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/aspn,
AHL,Aspen Insurance Holdings Limited,48.38,$2.94B,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ahl,
AHL^A,Aspen Insurance Holdings Limited,24.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^a,
AHL^B,Aspen Insurance Holdings Limited,26.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^b,
AHL^C,Aspen Insurance Holdings Limited,25.48,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^c,
ASB,Associated Banc-Corp,18.65,$2.8B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asb,
ASB^B,Associated Banc-Corp,26.61,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^b,
ASB^C,Associated Banc-Corp,25.84,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^c,
AIZ,Assurant Inc.,80.07,$5.35B,2004,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/aiz,
AGO,Assured Guaranty Ltd.,28.14,$4.12B,2004,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ago,
AGO^B,Assured Guaranty Ltd.,25.684,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^b,
AGO^E,Assured Guaranty Ltd.,25.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^e,
AGO^F,Assured Guaranty Ltd.,24.9199,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^f,
AF,Astoria Financial Corporation,16.73,$1.69B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/af,
AF^C,Astoria Financial Corporation,25.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/af^c,
AZN,Astrazeneca PLC,32.35,$81.78B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/azn,
T,AT&T Inc.,33.83,$208.09B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/t,
ATTO,Atento S.A.,9.91,$729.57M,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atto,
AT,Atlantic Power Corporation,2.17,$263.14M,n/a,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/at,
ATLS,Atlas Energy L.P.,2.36,$61.39M,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/atls,
ARP,Atlas Resource Partners L.P.,3.06,$291.34M,2005,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arp,
ARP^D,Atlas Resource Partners L.P.,12.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arp^d,
ARP^E,Atlas Resource Partners L.P.,17.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arp^e,
ATO,Atmos Energy Corporation,60.75,$6.16B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ato,
ATW,Atwood Oceanics Inc.,17.82,$1.15B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/atw,
AUO,AU Optronics Corp,3.18,$3.06B,2002,Technology,Semiconductors,http://www.nasdaq.com/symbol/auo,
ATHM,Autohome Inc.,35.87,$3.97B,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/athm,
ALV,Autoliv Inc.,114.4,$10.07B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alv,
AN,AutoNation Inc.,61.22,$6.94B,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/an,
AZO,AutoZone Inc.,739.82,$22.84B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/azo,
AVB,AvalonBay Communities Inc.,183.42,$24.38B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/avb,
ACP,Avenue Income Credit Strategies Fund,13.04,$170.49M,2011,n/a,n/a,http://www.nasdaq.com/symbol/acp,
AVY,Avery Dennison Corporation,59.87,$5.47B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/avy,
AVG,AVG Technologies N.V.,23.3,$1.22B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/avg,
AVH,Avianca Holdings S.A.,5.12,$638.07M,2013,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/avh,
AVA,Avista Corporation,34.33,$2.14B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ava,
AV,Aviva plc,14.48,$21.36B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/av,
AVV,Aviva plc,26.81,n/a,2011,Finance,Life Insurance,http://www.nasdaq.com/symbol/avv,
AVT,Avnet Inc.,44.98,$6.05B,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/avt,
AVOL,Avolon Holdings Limited,30.48,$2.51B,2014,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/avol,
AVP,Avon Products Inc.,3.72,$1.62B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/avp,
AVX,AVX Corporation,13.96,$2.35B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/avx,
AXTA,Axalta Coating Systems Ltd.,29.26,$6.92B,2014,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/axta,
AXLL,Axiall Corporation,20.15,$1.42B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/axll,
AXS,Axis Capital Holdings Limited,54.08,$5.44B,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/axs,
AXS^C,Axis Capital Holdings Limited,27.03,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^c,
AXS^D,Axis Capital Holdings Limited,24.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^d,
AZUR,Azure Midstream Partners LP,9.76,$209.97M,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/azur,
AZZ,AZZ Inc.,53.13,$1.37B,n/a,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/azz,
BGS,B&G Foods Inc.,37.22,$2.16B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bgs,
BW,Babcock,17.13,$921.13M,2015,Capital Goods,Building Products,http://www.nasdaq.com/symbol/bw,
MCI,Babson Capital Corporate Investors,17.06,$331.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mci,
BGH,Babson Capital Global Short Duration High Yield Fund,17.66,$354.22M,2012,n/a,n/a,http://www.nasdaq.com/symbol/bgh,
MPV,Babson Capital Participation Investors,13.3823,$137.29M,1988,n/a,n/a,http://www.nasdaq.com/symbol/mpv,
BMI,Badger Meter Inc.,60.02,$871.05M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bmi,
BHI,Baker Hughes Incorporated,53.83,$23.46B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bhi,
BBN,BalckRock Taxable Municipal Bond Trust,20.22,$1.15B,2010,n/a,n/a,http://www.nasdaq.com/symbol/bbn,
BLL,Ball Corporation,66.94,$9.25B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bll,
BGE^B,Baltimore Gas & Electric Company,25.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bge^b,
BANC,Banc of California Inc.,12.32,$461.59M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banc,
BANC^C,Banc of California Inc.,26.7574,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^c,
BANC^D,Banc of California Inc.,25.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^d,
BOCA,Banc of California Inc.,25.5683,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boca,
BBVA,Banco Bilbao Viscaya Argentaria S.A.,9.15,$57.69B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bbva,
BBD,Banco Bradesco Sa,5.75,$28.93B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbd,
BBDO,Banco Bradesco Sa,6.42,$32.3B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbdo,
BCH,Banco De Chile,65.16,$10.51B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bch,
BLX,Banco Latinoamericano de Comercio Exterior S.A.,27.32,$1.06B,1992,Finance,Commercial Banks,http://www.nasdaq.com/symbol/blx,
BSBR,Banco Santander Brasil SA,3.75,$28.28B,2009,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsbr,
BSAC,Banco Santander Chile,19.53,$9.2B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsac,
SAN,Banco Santander S.A.,5.81,$83.18B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/san,
SAN^A,Banco Santander S.A.,25.42,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^a,
SAN^B,Banco Santander S.A.,23.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^b,
SAN^C,Banco Santander S.A.,25.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^c,
SAN^I,Banco Santander S.A.,25.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^i,
CIB,BanColombia S.A.,37.47,$9.01B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/cib,
BXS,BancorpSouth Inc.,23.57,$2.28B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bxs,
BAC,Bank of America Corporation,16.12,$168.27B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac,
BAC.WS.A,Bank of America Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac.ws.a,
BAC.WS.B,Bank of America Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac.ws.b,
BAC^D,Bank of America Corporation,25.67,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^d,
BAC^E,Bank of America Corporation,21.51,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^e,
BAC^I,Bank of America Corporation,26.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^i,
BAC^L,Bank of America Corporation,1099.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^l,
BAC^W,Bank of America Corporation,26.25,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^w,
BAC^Y,Bank of America Corporation,26.02,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^y,
BAC^Z,Bank of America Corporation,25.71,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^z,
BML^G,Bank of America Corporation,17.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^g,
BML^H,Bank of America Corporation,18,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^h,
BML^I,Bank of America Corporation,25.64,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^i,
BML^J,Bank of America Corporation,21.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^j,
BML^L,Bank of America Corporation,20.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^l,
BOH,Bank of Hawaii Corporation,64.54,$2.81B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boh,
BMO,Bank Of Montreal,58.37,$37.49B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bmo,
BK,Bank Of New York Mellon Corporation (The),40.49,$44.8B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bk,
BK^C,Bank Of New York Mellon Corporation (The),25.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bk^c,
BNS,Bank of Nova Scotia (The),46.67,$56.35B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bns,
RATE,Bankrate Inc.,11.8,$1.23B,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/rate,
BKU,BankUnited Inc.,36.58,$3.78B,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bku,
BCS,Barclays PLC,15.59,$65.37B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bcs,
BCS^,Barclays PLC,25.67,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^,
BCS^A,Barclays PLC,25.79,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^a,
BCS^C,Barclays PLC,26.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^c,
BCS^D,Barclays PLC,26.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^d,
BNED,Barnes & Noble Education Inc,12.86,$619.82M,2015,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bned,
BKS,Barnes & Noble Inc.,13.04,$994.49M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bks,
B,Barnes Group Inc.,38.14,$2.09B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/b,
CUDA,Barracuda Networks Inc.,19,$1.01B,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/cuda,
ABX,Barrick Gold Corporation,7.85,$9.14B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/abx,
BAS,Basic Energy Services Inc.,3.98,$169.67M,2005,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/bas,
BXLT,Baxalta Incorporated,32.96,$22.31B,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bxlt,
BAX,Baxter International Inc.,33.92,$18.5B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bax,
BTE,Baytex Energy Corp,4.6,$958.16M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bte,
BBT,BB&T Corporation,36.49,$26.76B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbt,
BBT^D,BB&T Corporation,25.94,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^d,
BBT^E,BB&T Corporation,25.54,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^e,
BBT^F,BB&T Corporation,24.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^f,
BBT^G,BB&T Corporation,24.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^g,
BFR,BBVA Banco Frances S.A.,17.58,$3.15B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bfr,
BBX,BBX Capital Corporation,16.68,$269.76M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bbx,
BCE,BCE Inc.,44.12,$37.46B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/bce,
TZF,Bear Stearns Depositor Inc.,68.72,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tzf,
BZH,Beazer Homes USA Inc.,14.32,$467.73M,1994,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/bzh,
BDX,Becton Dickinson and Company,139.56,$29.34B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bdx,
BDC,Belden Inc,50.82,$2.17B,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/bdc,
BXE,Bellatrix Exploration Ltd,2,$383.93M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bxe,
BEL,Belmond Ltd.,10.55,$1.28B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/bel,
BMS,Bemis Company Inc.,41.62,$4.02B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bms,
BHE,Benchmark Electronics Inc.,23.27,$1.19B,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/bhe,
BRK.A,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brk.a,
BRK.B,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brk.b,
BHLB,Berkshire Hills Bancorp Inc.,27.6,$852.7M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/bhlb,
BBY,Best Buy Co. Inc.,34.7,$11.96B,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/bby,
BGCA,BGC Partners Inc.,26.9,n/a,2012,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/bgca,
BHP,BHP Billiton Limited,36.06,$57.91B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/bhp,
BBL,BHP Billiton plc,35,$93.12B,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/bbl,
BIG,Big Lots Inc.,47.82,$2.37B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/big,
BH,Biglari Holdings Inc.,365.25,$754.47M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bh,
BBG,Bill Barrett Corporation,5.13,$256.25M,2004,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bbg,
BIOA,BioAmber Inc.,8.24,$213.07M,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bioa,
BIOA.WS,BioAmber Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bioa.ws,
BMR,Biomed Realty Trust,23.4,$4.76B,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bmr,
BIO,Bio-Rad Laboratories Inc.,138.64,$4.04B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/bio,
BIO.B,Bio-Rad Laboratories Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bio.b,
BITA,Bitauto Holdings Limited,33.74,$2.14B,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/bita,
BKH,Black Hills Corporation,45.72,$2.05B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/bkh,
BKFS,Black Knight Financial Services Inc.,32.86,$5.02B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bkfs,
BSM,Black Stone Minerals L.P.,14.12,$2.7B,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bsm,
BJZ,Blackrock California Municipal 2018 Term Trust,14.89,$95.79M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bjz,
BFZ,BlackRock California Municipal Income Trust,15.49,$493.73M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bfz,
CII,Blackrock Capital and Income Strategies Fund Inc,14.01,$618.14M,2004,n/a,n/a,http://www.nasdaq.com/symbol/cii,
BHK,Blackrock Core Bond Trust,12.98,$351M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bhk,
HYT,Blackrock Corporate High Yield Fund Inc.,10.29,$364.45M,2003,n/a,n/a,http://www.nasdaq.com/symbol/hyt,
BTZ,BlackRock Credit Allocation Income Trust,12.42,$1.34B,2006,n/a,n/a,http://www.nasdaq.com/symbol/btz,
DSU,Blackrock Debt Strategies Fund Inc.,3.44,$372.97M,1998,n/a,n/a,http://www.nasdaq.com/symbol/dsu,
BHL,Blackrock Defined Opportunity Credit Trust,13.23,$119.65M,2008,n/a,n/a,http://www.nasdaq.com/symbol/bhl,
BGR,BlackRock Energy and Resources Trust,16.08,$478.64M,2004,n/a,n/a,http://www.nasdaq.com/symbol/bgr,
BDJ,Blackrock Enhanced Equity Dividend Trust,7.51,$1.35B,2005,n/a,n/a,http://www.nasdaq.com/symbol/bdj,
EGF,Blackrock Enhanced Government Fund Inc,13.74,$136.02M,2005,n/a,n/a,http://www.nasdaq.com/symbol/egf,
FRA,Blackrock Floating Rate Income Strategies Fund Inc,12.85,$478.44M,2003,n/a,n/a,http://www.nasdaq.com/symbol/fra,
